Id;Name;Country;Stadium;Coach;National;NameJapanese;NameSpanish;NameLatamSpanish;NameEnglish;NameUSEnglish;NameItalian;NamePortuguese;NameBrazilian;NameFrench;NameGerman;NameDutch;NameSwedish;NameRussian;NameGreek;NameTurkish;NameSimplifiedChinese;NameDatabase;NameEmpty1;NameEmpty2;NameEmpty3;NameEmpty4;ShortNameLicensed;ShortNameFake;Abbreviation;Commentary;StadiumFile;StadiumName;StadiumFileName;EmblemFile;EmblemFileName;Rival1;Rival2;Rival3;Banner1;Banner2;Banner3;Banner4;Kit1;Kit2;Kit3;Kit4;Kit5;Kit6;Kit7;Kit8;Kit9;Kit10;TeamColor1R;TeamColor1G;TeamColor1B;TeamColor2R;TeamColor2G;TeamColor2B;TurfPattern;SidelineColour;SeatColour;GoalStyle;NetPattern;GoalNettingDesign;GoalNettingColor1R;GoalNettingColor1G;GoalNettingColor1B;GoalNettingColor2R;GoalNettingColor2G;GoalNettingColor2B;Sponsor1;Sponsor2;Sponsor3;SponsorFile1;SponsorFile2;SponsorFile3;SponsorColorR;SponsorColorG;SponsorColorB;EditName;EditEmblem;EditStadium;EditStadiumName;EditStadiumFile;EditStadiumDetails;EditStadiumDetails2;EditRivals;EditBanners;EditTeamColors;EditCoach;EditSponsorFile;EditSponsorColors;EditSponsor;Edit1;Fake;LicencedPlayers;LicencedKits;LicencedCoach;LicencedCoach2;FeederTeam;ParentTeam;NonPlayableLeague;HasAnthem;AnthemStandingStyle;AnthemPlayersSinging;AnthemStandingAngle;Value1;Value2;Value3;Value4;Value5;Value6;Value7;ValueFF;Team2020_1;Team2020_2;Team2020_3;Team2020_4;Team2020_5;Team2020_6;Team2020_7;Team2020_8;Team2020_9;Team2020_10;Team2020_11;Country2020_1;Country2020_2;Country2020_3;Country2020_4;Country2020_5;Value2020_1;Value2020_2;Value2020_3;Value2020_4;Value2020_5;Value2020_6;Value2020_7;Value2020_8;Value2020_9;Value2020_10;Value2020_11;Value2020_12;Value2020_13;Value2020_14;Value2020_15;Value2020_16;Value2020_17
39;United States;135;29;100818;True;;;;;;;;;;;;;;;;;;;;;;;;USA;-1;-1;Robert Kennedy Memorial Stadium;;-1;;262143;262143;262143;;;;;638976;638977;639104;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;63;63;8;10;17;0;1;2;2;1;1;63;63;63;8;10;17;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
40;Mexico;124;29;54;True;;;;;;;;;;;;;;;;;;;;;;;;MEX;-1;-1;Aztec Stadium;;-1;;262143;262143;262143;;;;;655360;655361;655488;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4;41;21;61;15;11;0;2;4;2;2;1;4;41;21;61;15;11;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
41;Jamaica;122;15;2373;True;;;;;;;;;;;;;;;;;;;;;;;;JAM;-1;-1;Independence Park;;-1;;262143;262143;262143;;;;;671744;671745;671872;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;52;0;0;38;14;0;8;1;3;1;1;63;52;0;0;38;14;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
42;Costa Rica;112;29;101748;True;;;;;;;;;;;;;;;;;;;;;;;;CRI;-1;-1;Estadio Nacional de Costa Rica;;-1;;262143;262143;262143;;;;;688128;688129;688256;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;52;6;7;1;19;35;0;2;7;3;1;1;52;6;7;1;19;35;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
43;Honduras;121;15;100349;True;;;;;;;;;;;;;;;;;;;;;;;;HND;-1;-1;Estadio Olimico Metropolitano;;-1;;262143;262143;262143;;;;;704512;704513;704640;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;63;63;0;23;40;0;2;1;1;1;1;63;63;63;0;23;40;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
44;Colombia;148;15;90031;True;;;;;;;;;;;;;;;;;;;;;;;;COL;-1;-1;Estadio Metropolitano Roberto Melende;;-1;;262143;262143;262143;;;;;720896;720897;721024;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;48;9;4;4;23;0;7;8;3;2;1;63;48;9;4;4;23;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
45;Brazil;146;24;51;True;;;;;;;;;;;;;;;;;;;;;;;;BRA;-1;-1;Estadio do Maracana;;-1;;262143;262143;262143;;;;;737280;737281;737408;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;50;42;7;6;29;6;0;6;2;1;1;1;50;42;7;6;29;6;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
46;Peru;151;15;100663;True;;;;;;;;;;;;;;;;;;;;;;;;PER;-1;-1;Estadio Nacional;;-1;;262143;262143;262143;;;;;753664;753665;753792;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;63;63;50;4;8;0;7;1;1;1;1;63;63;63;50;4;8;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
47;Chile;147;40;100004;True;;;;;;;;;;;;;;;;;;;;;;;;CHL;-1;-1;Estadio Nacional Julio Martinez Prada;;-1;;262143;262143;262143;;;;;770048;770049;770176;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;56;1;4;0;20;36;0;7;4;1;1;1;56;1;4;0;20;36;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
48;Paraguay;150;15;36124;True;;;;;;;;;;;;;;;;;;;;;;;;PRY;-1;-1;Estadio Defensores del Chaco;;-1;;262143;262143;262143;;;;;786432;786433;786560;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;56;1;4;63;63;63;0;5;4;3;2;1;56;1;4;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
49;Uruguay;152;15;396;True;;;;;;;;;;;;;;;;;;;;;;;;URY;-1;-1;Estadio Centenario;;-1;;262143;262143;262143;;;;;802816;802817;802944;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;25;47;59;0;0;0;0;2;1;1;1;1;25;47;59;0;0;0;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
50;Argentina;144;28;36271;True;;;;;;;;;;;;;;;;;;;;;;;;ARG;-1;-1;La Bombonera;;-1;;262143;262143;262143;;;;;819200;819201;819328;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;34;50;59;63;63;63;0;3;1;1;1;1;34;50;59;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
51;Ecuador;149;15;100109;True;;;;;;;;;;;;;;;;;;;;;;;;ECU;-1;-1;Estadio Olimpico Atahualpa;;-1;;262143;262143;262143;;;;;835584;835585;835712;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;59;54;6;0;10;24;0;2;4;1;1;1;59;54;6;0;10;24;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
52;Japan;13;23;121567;True;;;;;;;;;;;;;;;;;;;;;;;;JPN;-1;-1;Saitama Stadium 2002;;-1;;262143;262143;262143;;;;;851968;851969;852096;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;8;15;38;4;7;31;0;6;8;1;2;1;8;15;38;4;7;31;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
53;South Korea;16;13;100963;True;;;;;;;;;;;;;;;;;;;;;;;;KOR;-1;-1;Seoul World Cup Stadium;;-1;;262143;262143;262143;;;;;868352;868353;868480;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;52;7;9;2;19;40;0;3;7;1;2;1;52;7;9;2;19;40;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
54;China;7;29;241;True;;;;;;;;;;;;;;;;;;;;;;;;CHN;-1;-1;Kunming Tuodong Sports Center;;-1;;262143;262143;262143;;;;;884736;884737;884864;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;57;0;4;63;63;63;0;3;6;1;1;1;57;0;4;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
55;Iran;11;15;100006;True;;;;;;;;;;;;;;;;;;;;;;;;IRN;-1;-1;Azadi Stadium;;-1;;262143;262143;262143;;;;;901120;901121;901248;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;63;63;54;9;7;0;2;1;1;2;1;63;63;63;54;9;7;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
56;Saudi Arabia;31;29;121590;True;;;;;;;;;;;;;;;;;;;;;;;;SAU;-1;-1;King Abdullah Sport City Stadium;;-1;;262143;262143;262143;;;;;917504;917505;917632;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;2;23;8;63;63;63;0;3;8;1;2;1;2;23;8;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
57;Australia;162;17;100531;True;;;;;;;;;;;;;;;;;;;;;;;;AUS;-1;-1;ANZ Stadium;;-1;;262143;262143;262143;;;;;933888;933889;934016;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;52;0;0;26;15;0;5;3;1;1;1;63;52;0;0;26;15;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
59;Latvia;217;29;100007;True;;;;;;;;;;;;;;;;;;;;;;;;LVA;-1;-1;Daugava Stadium in Riga;;-1;;262143;262143;262143;;;;;966656;966657;966784;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;39;11;13;63;63;63;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
100;Manchester United;204;7;501;False;;;;;;;;;;;;;;;;;;;;;;;;MUN;-1;-1;Old Trafford;;-1;;173;103;101;;;;;1638400;1638401;1638528;1638402;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;53;0;7;53;0;7;0;3;4;3;1;2;63;63;63;53;0;7;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
101;Arsenal FC;204;52;102109;False;;;;;;;;;;;;;;;;;;;;;;;;ARS;-1;-1;Emirates Stadium;;-1;;179;100;102;;;;;1654784;1654785;1654912;1654786;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;52;0;0;63;63;63;0;3;4;1;1;2;63;63;63;52;0;0;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
102;Chelsea FC;204;18;101314;False;;;;;;;;;;;;;;;;;;;;;;;;CHE;-1;-1;Stamford Bridge;;-1;;101;179;100;;;;;1671168;1671169;1671296;1671170;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;12;29;0;12;29;0;8;7;2;1;1;0;12;29;0;12;29;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
103;Liverpool FC;204;42;100198;False;;;;;;;;;;;;;;;;;;;;;;;;LIV;-1;-1;Anfield;;-1;;177;173;100;;;;;1687552;1687553;1687680;1687554;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;53;0;3;53;0;3;0;3;4;1;1;2;63;63;63;53;0;3;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
104;Leeds United;204;42;101074;False;;;;;;;;;;;;;;;;;;;;;;;;LEE;-1;-1;Elland Road;;-1;;100;102;387;;;;;1703936;1703937;1704064;1703938;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;63;63;0;22;39;0;4;7;2;1;1;63;63;63;0;22;39;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
105;West Ham United;204;20;389;False;;;;;;;;;;;;;;;;;;;;;;;;WHU;-1;-1;Olympic Stadium;;-1;;387;179;102;;;;;1720320;1720321;1720448;1720322;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;30;9;14;6;44;57;0;3;4;2;1;1;30;9;14;6;44;57;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
106;Newcastle United;204;42;240;False;;;;;;;;;;;;;;;;;;;;;;;;NEW;-1;-1;St James Park;;-1;;205;396;262143;;;;;1736704;1736705;1736832;1736706;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;63;63;0;0;0;0;4;8;2;1;1;63;63;63;0;0;0;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
107;Aston Villa FC;204;29;50;False;;;;;;;;;;;;;;;;;;;;;;;;AVL;-1;-1;Villa Park;;-1;;4183;208;399;;;;;1753088;1753089;1753216;1753090;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;25;0;12;37;47;57;0;3;6;2;1;1;25;0;12;37;47;57;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
108;FC Barcelona;236;2;102080;False;;;;;;;;;;;;;;;;;;;;;;;;BAR;-1;-1;Spotify Camp Nou;;-1;;109;172;259;;;;;1769472;1769473;1769600;1769474;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;9;29;41;0;17;0;2;4;1;1;2;63;63;63;0;9;29;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
109;Real Madrid CF;236;13;100526;False;;;;;;;;;;;;;;;;;;;;;;;;RMA;-1;-1;Santiago Bernabeu;;-1;;108;172;110;;;;;1785856;1785857;1785984;1785858;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;63;63;3;6;11;0;8;7;1;1;2;63;63;63;3;6;11;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
110;Valencia CF;236;13;100342;False;;;;;;;;;;;;;;;;;;;;;;;;VAL;-1;-1;Mestalla;;-1;;366;109;267;;;;;1802240;1802241;1802368;1802242;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;60;32;0;63;63;63;0;3;3;1;1;1;60;32;0;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
111;Deportivo La Coruña;236;29;100421;False;;;;;;;;;;;;;;;;;;;;;;;;DEP;-1;-1;Abanca Riazor;;-1;;195;262143;262143;;;;;1818624;1818625;1818752;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;8;24;44;8;24;44;0;3;7;1;1;1;13;38;60;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
112;AS Monaco;208;41;2399;False;;;;;;;;;;;;;;;;;;;;;;;;ASM;-1;-1;Stade Louis II;;-1;;217;113;262143;;;;;1835008;1835009;1835136;1835010;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;54;7;8;63;63;63;0;3;2;1;1;8;54;7;8;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
113;Olympique Marseille;208;29;100216;False;;;;;;;;;;;;;;;;;;;;;;;;OM;-1;-1;Orange Velodrome;;-1;;114;112;181;;;;;1851392;1851393;1851520;1851394;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;21;51;63;63;63;63;0;5;1;4;1;2;63;63;63;21;51;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
114;Paris Saint-Germain;208;29;131491;False;;;;;;;;;;;;;;;;;;;;;;;;PSG;-1;-1;Parc des Princes;;-1;;181;113;262143;;;;;1867776;1867777;1867904;1867778;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;16;28;44;4;5;0;8;7;1;1;2;63;63;63;0;16;28;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
116;Ajax Amsterdam;224;70;88;False;;;;;;;;;;;;;;;;;;;;;;;;AJA;-1;-1;Johan Cruijff ArenA;;-1;;118;117;251;;;;;1900544;1900545;1900672;1900546;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;56;0;15;63;63;63;0;6;4;1;1;4;56;0;15;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
117;Feyenoord Rotterdam;224;29;101570;False;;;;;;;;;;;;;;;;;;;;;;;;FEY;-1;-1;De Kuip;;-1;;116;351;118;;;;;1916928;1916929;1917056;1916930;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;53;0;0;63;63;63;0;1;7;1;1;3;53;0;0;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
118;PSV Eindhoven;224;29;17;False;;;;;;;;;;;;;;;;;;;;;;;;PSV;-1;-1;Philips Stadion;;-1;;116;117;262143;;;;;1933312;1933313;1933440;1933314;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;61;0;0;63;63;63;0;5;4;4;2;2;63;63;63;61;0;0;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
119;Inter Milan;215;46;100819;False;;;;;;;;;;;;;;;;;;;;;;;;INT;-1;-1;Giuseppe Meazza;;-1;;121;120;125;;;;;1949696;1949697;1949824;1949698;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;1;13;31;0;0;0;0;5;4;1;1;2;63;63;63;1;13;31;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
120;Juventus FC;215;22;101767;False;;;;;;;;;;;;;;;;;;;;;;;;JUV;-1;-1;Allianz Stadium;;-1;;333;119;121;;;;;1966080;1966081;1966208;1966082;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;0;0;63;63;63;0;5;1;3;1;2;63;63;63;0;0;0;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
