Id;Name;Id Club;Club;Id National;National
34805;Mathieu Valbuena;133;Olympiakos Piraeus;0;
34813;Marko Arnautović;1223;FK Crvena Zvezda;21;Austria
34827;Joe Hart;909; Monsters Classics;0;
34832;Tomas Pekhart;0;;0;
34862;Burak Yilmaz;906; Meanmachine Classics;0;
34868;Rui Patrício;0;;0;
34881;Luis Suárez;5738;Inter Miami CF;0;
34908;Marcelo;909; Monsters Classics;0;
34974;Angelo Ogbonna;0;;0;
34982;Claudio Marchisio;905; Screambeem Classics;0;
35017;André Gignac;1782;Tigres UANL;0;
35108;Javi Martínez;0;;0;
35113;Natxo Insa;70484;Johor Darul Ta'zim;0;
35124;Óscar Trejo;370;Rayo Vallecano;0;
35181;Emiliano Insúa;909; Monsters Classics;0;
35189;Adel Taarabt;71212;Sharjah FC;0;
35207;David Luiz;9001;Pafos FC;0;
35219;Mehmet Topal;907; Predators Classics;0;
35250;Éver Banega;2722;Defensa y Justicia;0;
35281;Muriel Becker;1935;Clube Náutico;0;
35477;Edinson Cavani;139;CA Boca Juniors;0;
35496;Gareth Bale;902; Warmstorm Classics;0;
35516;Óscar Rojas;899;Zamora FC;0;
35868;Sho Ito;164;Yokohama FC;0;
35876;César Azpilicueta;265;Sevilla FC;0;
35878;Lucas Leiva;908; Thunderstrike Classics;0;
35880;José Sosa;1238;Estudiantes de la Plata;0;
35883;Maxi Moralez;5061;New York City;0;
35888;Aldo Simoncini;0;;1183;San Marino
35893;Davide Simoncini;0;;1183;San Marino
36061;Marc Pujol;0;;1166;Andorra
36065;Marcio Vieira;0;;0;
36246;Caner Erkin;0;;0;
36256;Artem Dzyuba;9016;Akron Tolyatti;0;
36288;Georginio Wijnaldum;1902;Al Ettifaq FC;0;
36309;Andrés Ríos;0;;0;
36314;Choi Chul-Soon;0;;0;
36358;Sokratis;909; Monsters Classics;0;
36396;Branislav Ivanović;900; Rainmakers Classics;0;
36556;Javier Hernández;0;;0;
36612;Wang Dalei;4168;Shandong Taishan;54;China
36625;Ivan Rakitić;908; Thunderstrike Classics;0;
36627;Yann Sommer;119;Inter Milan;0;
36703;David Ospina;2193;Atlético Nacional;44;Colombia
36714;Arturo Vidal;1256;CSD Colo Colo;0;
36718;Alexis Sánchez;265;Sevilla FC;0;
36727;Fernando Muslera;1238;Estudiantes de la Plata;49;Uruguay
36764;Aleksandar Kolarov;902; Warmstorm Classics;0;
36766;Juan Mata;0;;0;
36768;Fraser Forster;4071;AFC Bournemouth;0;
36769;Mats Hummels;907; Predators Classics;0;
36770;Toni Kroos;909; Monsters Classics;0;
36774;Fernando Reges;0;;0;
36782;Titi;5137;EC Juventude;0;
36795;K. Papadopoulos;0;;0;
36807;Mathias Jørgensen;0;;0;
36817;Mario Mandžukić;905; Screambeem Classics;0;
36821;Hernán Barcos;2287;Club Alianza Lima;0;
36862;Óscar Cardozo;2198;Club Libertad;0;
36867;Fábio Coentrão;906; Meanmachine Classics;0;
36877;Diego Costa;0;;0;
36878;Raúl Fernández;4145;Deportivo Alavés;0;
36888;Martín Cáceres;0;;0;
36890;Gunnar Nielsen;0;;1173;Faroe Islands
36943;Cássio Ramos;274;Cruzeiro EC;0;
36945;Fágner Lemos;274;Cruzeiro EC;0;
36949;Sergio Romero;0;;0;
36967;Nordin Amrabat;9030;Wydad Casablanca;0;
36990;Yacine Brahimi;67024;Al Gharafa SC;0;
36998;Eden Hazard;909; Monsters Classics;0;
37005;Henri Saivet;407;Clermont Foot;0;
37028;André Ayew;246;NAC Breda;0;
37035;Moussa Sissoko;198;Panathinaikos FC;0;
37094;Daniel Sturridge;909; Monsters Classics;0;
37106;Ángel Di María;1242;CA Rosario Central;0;
37109;Diego Buonanotte;0;;0;
37140;Matteo Darmian;119;Inter Milan;0;
37191;Anthony Modeste;0;;0;
37225;Mert Günok;197;Fenerbahçe SK;29;Turkey
37253;Samuel Armenteros;0;;0;
37257;Przemysław Tytoń;250;FC Twente;0;
37289;Jason Steele;377;Brighton & Hove Albion;0;
37291;Asmir Begović;204;Leicester City;0;
37304;Cristhian Stuani;2187;Girona FC;0;
37306;Mario Balotelli;0;;0;
37337;Mauricio Isla;0;;0;
37377;Andrés Fernández;357;UD Almería;0;
37403;Yann M'Vila;405;Stade Malherbe Caen;0;
37422;Miralem Pjanić;0;;0;
37433;Leroy Fer;0;;0;
37437;Héctor Moreno;0;;0;
37440;Aron Gunnarsson;67024;Al Gharafa SC;1175;Iceland
37493;A. Vasilogiannis;0;;0;
37496;Panagiotis Tachtsidis;5145;Clube do Remo;0;
37505;Nico Gaitán;0;;0;
37506;Javier García;139;CA Boca Juniors;0;
37511;Facundo Roncaglia;0;;0;
37536;Kwadwo Asamoah;904; Wildcats Classics;0;
37600;Shin Kwang-hoo;65817;Pohang Steelers;0;
37629;Igor Stasevich;0;;1169;Belarus
37638;Edin Džeko;0;;1170;Bosnia and Herzegovina
37650;Giorgi Makaridze;0;;0;
37721;Itumeleng Khune;0;;0;
37786;Vitaliy Denisov;0;;0;
37814;Teerasil Dangda;70930;True Bangkok United;0;
37824;Marouane Fellaini;903; Powerball Classics;0;
37827;Axel Witsel;2187;Girona FC;9;Belgium
37830;Ivelin Popov;0;;0;
37862;Cristopher Toselli;2209;Universidad de Chile;0;
37901;Tomás Rincón;1254;Santos FC;1129;Venezuela
37918;Bradley Guzan;0;;0;
38043;Aaron Meijers;253;FC Volendam;0;
38051;Stevan Jovetić;2185;Omonia Nicosia;1551;Montenegro
38054;Simon Kjær;909; Monsters Classics;0;
38062;Albin Ekdal;0;;0;
38082;Aaron Ramsey;0;;0;
38115;Lautaro Acosta;0;;0;
38124;Míchel Macedo;0;;0;
38190;Ryad Boudebouz;0;;0;
38199;Rajiv van La Parra;0;;0;
38218;Johny Placide;1108;Haiti;0;
38234;Mohamed Youssouf;0;;0;
38240;Mesut Özil;905; Screambeem Classics;0;
38261;Andriy Yarmolenko;134;Dynamo Kyiv;0;
38262;Matías Suárez;0;;0;
38274;Dayro Moreno;2284;Once Caldas;0;
38288;Ezequiel Muñoz;1924;Gimnasia de Mendoza;0;
38295;Taison;1212;PAOK Thessaloniki;0;
38297;Willian;1250;Grêmio;0;
38338;Daniel Wass;1832;Bröndby IF;0;
38346;Dejan Lovren;1212;PAOK Thessaloniki;0;
38352;Danny Welbeck;377;Brighton & Hove Albion;0;
38362;Liam Cooper;394;Sheffield Wednesday;0;
38387;Massimo Coda;240;UC Sampdoria;0;
38400;Ricky van Wolfswinkel;250;FC Twente;0;
38403;Eloy Room;1124;Curacao;0;
38422;Mathieu Dossevi;1081;Togo;0;
38437;Charles Kaboré;0;;0;
38438;Carlão Roberto;0;;0;
38439;Ivan Perišić;118;PSV Eindhoven;24;Croatia
38467;Ricardo Rocha;903; Powerball Classics;0;
38481;Bruno Fornaroli;0;;0;
38483;Diego Polenta;0;;0;
38491;Luuk de Jong;192;FC Porto;0;
38499;Kevin Strootman;0;;0;
38513;Damián Díaz;0;;0;
38567;Pedro Rodríguez;122;SS Lazio;0;
38568;Sergio Busquets;0;;0;
38589;Fábio da Silva;0;;0;
38590;Rafael da Silva;0;;0;
38618;Samuel Souprayen;0;;0;
38627;Olivier Giroud;213;LOSC Lille;0;
38630;Vicente Guaita;0;;0;
38635;Jasper Cillessen;247;NEC Nijmegen;0;
38655;Sergio Canales;1778;CF Monterrey;0;
38697;Ciprian Deac;1746;CFR Cluj;0;
38700;Anthony Moris;9007;Al Khaleej Club;1179;Luxembourg
38701;Timothée Kolodziejczak;4211;Paris FC;0;
38706;Mikel Balenziaga;909; Monsters Classics;0;
38761;Necip Uysal;273;Beşiktaş JK;0;
38778;Gonzalo Marinelli;0;;0;
38779;Dani Parejo;267;Villarreal CF;0;
38784;Péter Gulácsi;5010;RB Leipzig;0;
38789;Barry Bannan;387;Millwall FC;0;
38794;Joe Bennett;0;;0;
38797;Daley Blind;2187;Girona FC;0;
38800;Luciano Narsingh;0;;0;
38827;Danny Wilson;5319;Livingston FC;0;
38841;Sinan Bolat;0;;0;
38843;Eliaquim Mangala;0;;0;
38845;Christian Benteke;0;;0;
38848;David Braz;2465;AA Ponte Preta;0;
38852;Davide Faraoni;328;Delfino Pescara;0;
38858;Stephan El Shaarawy;125;AS Roma;0;
38862;Mikael Dyrestam;0;;0;
38918;Gastón Sauro;0;;0;
38937;Gaël Kakuta;9008;AE Larisa;0;
38941;Miguel Lopes;0;;0;
38946;Rafael Carioca;0;;0;
38955;Naoki Yamada;0;;0;
38956;Genki Haraguchi;0;;0;
38964;Shunsuke Ando;0;;0;
38965;Kyohei Noborizato;168;Cerezo Osaka;0;
38966;Ryo Takeuchi;1881;Fagiano Okayama;0;
38981;Takuji Yonemoto;156;Kyoto Sanga;0;
39000;Tatsuya Morita;2372;Machida Zelvia;0;
39020;Yuya Ōsako;158;Vissel Kobe;0;
39023;M. Higashiguchi;157;Gamba Osaka;0;
39026;Gotoku Sakai;158;Vissel Kobe;0;
39031;Hotaru Yamaguchi;2373;V-Varen Nagasaki;0;
39032;Yusu Maruhashi;0;;0;
39033;Kim Jin-Hyeon;168;Cerezo Osaka;0;
39036;Keigo Higashi;150;FC Tokyo;0;
39161;Jeroen Zoet;242;AZ Alkmaar;0;
39173;Thiago Silva;192;FC Porto;0;
39178;Kelvin Leerdam;0;;0;
39187;Ki Sung-Yueng;65817;Pohang Steelers;0;
39188;Lee Chung-Yong;0;;0;
39215;Renato Augusto;0;;0;
39216;Victor Moses;0;;0;
39218;Federico Macheda;2020;Asteras Tripolis;0;
39226;Sébastien Corchia;0;;0;
39259;Jay Rodriguez;6069;Wrexham AFC;0;
39268;Mehdi Abeid;0;;0;
39278;Tino Costa;909; Monsters Classics;0;
39281;Fodé Koita;0;;0;
39290;Ibrahim Koné;4201;US Boulogne;1059;Guinea
39313;Charlison Benschop;0;;0;
39324;Juraj Kucka;0;;0;
39356;Jörgen Skjelvik;0;;0;
39359;Cristian Ansaldi;0;;0;
39364;Christian Noboa;0;;0;
39538;Anton Shunin;0;;0;
39546;Sergey Terekhov;0;;0;
39550;Aleksandr Kokorin;0;;0;
39602;Etrit Berisha;0;;0;
39609;Valentin Roberge;0;;0;
39699;Gary Medel;2191;Universidad Católica;0;
39706;Fredy Montero;0;;0;
39718;Roberto Rosales;2218;Deportivo Táchira;0;
39719;Salomón Rondón;0;;1129;Venezuela
39730;Peter Pekarík;0;;20;Slovakia
39756;Konstantin Vassiljev;0;;0;
39771;Ehsan Hajsafi;66877;Sepahan SC;55;Iran
39773;Celso Borges;0;;42;Costa Rica
39777;Keylor Navas;0;;42;Costa Rica
39786;Carlos Lampe;2283;Bolívar La Paz;1128;Bolivia
39795;Jefferson Montero;0;;0;
39798;Aldo Corzo;2215;Universitario de Deportes;46;Peru
39804;Martín Silva;0;;0;
39813;Rafael Romo;0;;0;
39823;Yu Hanchao;0;;0;
39833;Alaa Abdulzahra;0;;0;
39864;Nayef Hazazi;0;;0;
39880;Fares Jumaa;0;;0;
39881;Waleed Abbas;0;;1032;United Arab Emirates
39887;Ahmed Khalil;0;;0;
39891;Islom Tukhtakhuzhaev;0;;0;
39926;Floyd Ayité;1081;Togo;0;
39936;Henrikh Mkhitaryan;119;Inter Milan;0;
39960;Dimitrios Christofi;0;;1171;Cyprus
39963;Sander Puri;0;;1172;Estonia
39964;Sergei Zenjov;0;;1172;Estonia
40002;Robert Lewandowski;108;FC Barcelona;19;Poland
40015;Matteo Vitaioli;0;;1183;San Marino
40026;Jordi Rubio;0;;1166;Andorra
40027;Marc Vales;0;;0;
40062;Tjaronn Chery;247;NEC Nijmegen;0;
40065;Dries Mertens;907; Predators Classics;0;
40110;Ondřej Čelůstka;0;;0;
40122;Romelu Lukaku;327;SSC Napoli;0;
40150;Thomas Delaney;1207;FC København;0;
40154;Jens Stryger Larsen;1702;Malmö FF;0;
40173;Teemu Pukki;1733;HJK Helsinki;18;Finland
40176;Leonardo Sigali;0;;0;
40204;Darko Lazović;0;;0;
40220;Javier Pastore;0;;0;
40228;Joel Obi;0;;0;
40230;Nenê;5954;Avs Futebol SAD;0;
40240;Nemanja Matić;1919;US Sassuolo;0;
40253;Ron Zieler;4137;FC Köln;0;
40254;Adem Ljajić;0;;0;
40256;Neil Etheridge;67029;Buriram United;0;
40257;Chris Smalling;9014;Al Fayha FC;0;
40260;Francis Coquelin;216;FC Nantes;0;
40278;Steven Nzonzi;395;Stoke City;0;
40283;Séamus Coleman;177;Everton FC;1;Ireland
40284;Vladimír Weiss;4344;Slovan Bratislava;0;
40285;Matt Ritchie;0;;0;
40293;Jack Colback;0;;0;
40295;Jordan Henderson;4180;Brentford FC;5;England
40323;Pierre Aubameyang;1056;Gabon;0;
40340;Laurent Koscielny;909; Monsters Classics;0;
40350;Jérôme Boateng;0;;0;
40352;Neymar Jr;1254;Santos FC;0;
40354;Dentinho;0;;0;
40392;Nick Viergever;251;FC Utrecht;0;
40403;Roderick Miranda;0;;0;
40404;Nélson Oliveira;1804;Vitória Sport Clube;0;
40407;Maicon Roque;1931;Coritiba FC;0;
40410;Arvydas Novikovas;0;;1178;Lithuania
40418;Sergey Pesjakov;4143;Krylya Sovetov Samara;0;
40422;Xherdan Shaqiri;1706;FC Basel 1893;0;
40425;Jordi Alba;0;;0;
40429;Nemanja Gudelj;265;Sevilla FC;1550;Serbia
40456;Ander Herrera;139;CA Boca Juniors;0;
40463;Alberto Botía;9020;AE Kifisias;0;
40472;İsmail Köybaşi;5203;Göztepe SK;0;
40507;Alexandre Lacazette;9004;NEOM SC;0;
40510;Idrissa Sylla;0;;0;
40513;Kévin Catherine;1203;GNK Dinamo Zagreb;0;
40520;Vid Belec;2178;APOEL Nicosia;0;
40524;Roberto Soriano;0;;0;
40525;Mattia Perin;120;Juventus FC;0;
40541;Bram Nuytinck;247;NEC Nijmegen;0;
40551;Marquinhos Gabriel;2468;Vila Nova FC;0;
40553;Leandro Chichizola;237;Modena FC;0;
40559;Kyle Naughton;0;;0;
40563;Junior Hoilett;1099;Canada;0;
40569;James McCarthy;0;;0;
40571;David De Gea;124;ACF Fiorentina;0;
40572;Sergio Tejera;0;;0;
40579;Brice Maubleu;418;AS Saint-Étienne;0;
40607;Francesco Bardi;4379;Mantova 1911;0;
40631;Juan Cuadrado;4241;Pisa Sporting Club;0;
40632;Younès Belhanda;0;;0;
40638;Luca Marrone;0;;0;
40646;Kostas Lamprou;246;NAC Breda;0;
40659;Alan Kardec;5137;EC Juventude;0;
40661;Lucas Pratto;2707;Coquimbo Unido;0;
40662;Nicolás Colazo;1927;CA Banfield;0;
40665;J. Dos Santos;1264;Club América;0;
40677;Alberto Grassi;4220;US Cremonese;0;
40686;Osvaldo Filho;1937;EC Vitória;0;
40701;Shane Duffy;388;Norwich City;0;
40709;Ishak Belfodil;0;;0;
40714;Thomas Müller;4166;Vancouver Whitecaps;0;
40716;Erik Lamela;902; Warmstorm Classics;0;
40725;Nicolás Otamendi;191;SL Benfica;50;Argentina
40742;Aleksandar Dragović;0;;0;
40749;Teófilo Gutiérrez;2285;Junior FC;0;
40751;Adrián Ramos;1257;América de Cali;0;
40754;Dorlan Pabón;0;;0;
40762;Nicolás Lodeiro;1262;Club Nacional;0;
40770;Karim Ansarifard;0;;0;
40786;Chris Wood;389;Nottingham Forest;1141;New Zealand
40791;K. Thamsatchanan;0;;0;
40797;Khalmukhamedov;0;;0;
40805;Zhang Linpeng;4094;Shanghai Port;0;
40822;Andreas Avraam;0;;1171;Cyprus
40838;Yaroslav Rakitskyi;0;;0;
40850;Douglas Costa;0;;0;
40870;Jens Toornstra;351;Sparta Rotterdam;0;
40871;Christian Eriksen;232;VfL Wolfsburg;15;Denmark
40874;Bart Schenkeveld;9007;Al Khaleej Club;0;
40875;Stefan de Vrij;119;Inter Milan;10;Netherlands
40882;Leandro Bacuna;1124;Curacao;0;
40884;Darryl Lachman;0;;0;
40887;Filip Đuričić;198;Panathinaikos FC;0;
40918;R. Funes Mori;0;;0;
40919;Roberto Pereyra;270;AEK Athens;0;
40925;Alex Teixeira;9019;Panserraikos FC;0;
40937;Wojciech Szczęsny;108;FC Barcelona;0;
40961;Khouma Babacar;0;;0;
40976;Írven Ávila;2216;Sporting Cristal;0;
40987;Mathieu Peybernes;219;FC Sochaux-Montbéliard;0;
40989;Serge Aurier;0;;0;
40990;Anthony Lopes;216;FC Nantes;0;
40996;Mike Te Wierik;349;Heracles Almelo;0;
41000;Rémy Cabella;216;FC Nantes;0;
41004;Fabio Borini;0;;0;
41006;Dedryck Boyata;0;;0;
41009;Danijel Aleksić;0;;0;
41011;Simone Verdi;4228;FC Südtirol;0;
41013;Maxime Lestienne;0;;0;
41017;Scott Robinson;0;;0;
41034;Markus Henriksen;0;;0;
41046;Radja Nainggolan;0;;0;
41047;Pape Souaré;0;;0;
41063;Haris Seferović;0;;0;
41066;Ciro Immobile;4211;Paris FC;0;
41082;Koke;172;Atlético Madrid;0;
41083;Eduardo Salvio;1929;Club Atlético Lanús;0;
41085;Sergi Enrich;2188;SD Huesca;0;
41088;Jordi Amat;5750;Indonesia;0;
41096;Francisco Portillo;2188;SD Huesca;0;
41100;Juanmi;362;Getafe CF;0;
41106;Bryan Oviedo;0;;0;
41119;Kyle Walker;378;Burnley FC;0;
41120;Tom Cairney;178;Fulham FC;0;
41124;David Alaba;109;Real Madrid CF;21;Austria
41126;Thiago Alcântara;909; Monsters Classics;0;
41153;Sebastián Coates;1262;Club Nacional;0;
41163;Enzo Pérez;1236;Argentinos Juniors;0;
41174;Marcos Rojo;1237;Racing Club;0;
41180;Gatito Fernández;1260;Club Cerro Porteño;48;Paraguay
41185;Michael Hoyos;1241;Newell's Old Boys;0;
41189;Danilo Fernandes;0;;0;
41200;Dodô;0;;0;
41201;Ralf;0;;0;
41204;Rafael Monteiro;1255;São Paulo FC;0;
41209;Thiago Heleno;4959;Paysandu;0;
41220;Gil;0;;0;
41227;Denis César;1936;Sport Recife;0;
41232;Oscar;0;;0;
41234;Henrique Almeida;0;;0;
41235;Wellington Martins;0;;0;
41240;Fernandinho;0;;0;
41260;Raúl Ruidíaz;0;;0;
41270;Lucas Hoyos;5736;Atlanta United FC;0;
41273;Leonel Vangioni;0;;0;
41275;Juan Insaurralde;2730;CA Sarmiento;0;
41281;Nahuel Guzmán;1782;Tigres UANL;0;
41295;Cristian Lema;0;;0;
41301;Jonathan Mensah;0;;0;
41323;Luis Rodríguez;0;;0;
41419;Matías Rodríguez;906; Meanmachine Classics;0;
41425;Eduardo Vargas;2209;Universidad de Chile;0;
41426;Edson Puch;0;;0;
41428;Marcelo Díaz;2209;Universidad de Chile;0;
41441;Felipe Gallegos;0;;0;
41451;Charles Aránguiz;2209;Universidad de Chile;0;
41464;Bryan Rabello;2541;CD O'Higgins;0;
41471;Fabián Cerda;0;;0;
41509;Maximiliano Caire;0;;0;
41513;Jonathan Bauman;0;;0;
41517;Lucas Mugni;5767;Mirassol FC;0;
41527;Fernando Tobio;5657;CA Barracas Central;0;
41538;Emanuel Olivera;2657;Independiente Santa Fe;0;
41546;Agustín Marchesín;139;CA Boca Juniors;0;
41547;Carlos Quintana;1242;CA Rosario Central;0;
41555;Esteban Andrada;268;Real Zaragoza;0;
41570;Diego González;0;;0;
41581;James Rodríguez;0;;44;Colombia
41589;Facundo Ferreyra;0;;0;
41595;Enrique Bologna;0;;0;
41596;Nicolás Tagliafico;181;Olympique Lyonnais;50;Argentina
41619;Andrés Mosquera;1257;América de Cali;0;
41637;Felipe Pardo;5207;Alianza FC;0;
41640;Carlos Bacca;2285;Junior FC;0;
41650;Vladimir Hernández;0;;0;
41721;Mauricio Pereyra;0;;0;
41843;Alexander Ring;1733;HJK Helsinki;0;
41849;Bibras Natcho;272;FK Partizan;1164;Israel
41889;Youssef El Arabi;216;FC Nantes;0;
41897;Mathias Autret;0;;0;
41965;Pablo Camacho;2218;Deportivo Táchira;0;
41975;Alex González;0;;1129;Venezuela
41984;Rómulo Otero;2460;Criciúma EC;0;
41985;Anthony Uribe;0;;0;
42033;André Carrillo Díaz;1247;SC Corinthians;46;Peru
42046;Kamohelo Mokotjo;0;;0;
42058;Geoffry Hairemans;5191;Royal Antwerp FC;0;
42062;Antonio Mazzotta;0;;0;
42072;Serdar Aziz;0;;0;
42086;Luis Cardozo;0;;0;
42091;Iván Piris;0;;0;
42093;Miguel Torrén;0;;0;
42101;Juan Iturbe;1260;Club Cerro Porteño;0;
42113;Rubén Escobar;0;;0;
42126;William Mendieta;0;;0;
42172;Ángel Mena;0;;0;
42173;Enner Valencia;0;;51;Ecuador
42175;Jaime Ayoví;0;;0;
42181;Fernando Gaibor;2287;Club Alianza Lima;0;
42200;J. C. Paredes;0;;0;
42212;Dixon Arroyo;2658;Barcelona SC;0;
42245;E. Choupo-Moting;4158;New York RB;0;
42246;Vincent Aboubakar;0;;36;Cameroon
42249;Tommy Smith;0;;1141;New Zealand
42268;Fabrício Silva;5148;Volta Redonda;0;
42273;Paulo Victor;5202;Alanyaspor;0;
42274;Marcelo Lomba;137;SE Palmeiras;0;
42278;Guilherme Camacho;0;;0;
42296;W. Ben Yedder;9030;Wydad Casablanca;0;
42303;André Santos;0;;0;
42304;Mexer;0;;0;
42316;Antoine Griezmann;172;Atlético Madrid;0;
42322;Kiko Femenía;362;Getafe CF;0;
42348;Pizzi;2383;GD Estoril Praia;0;
42353;Grant Hanley;1222;Hibernian FC;3;Scotland
42363;Kenneth Zohorè;0;;0;
42368;Roly Bonevacia;0;;0;
42375;B. Martins Indi;351;Sparta Rotterdam;0;
42378;Dušan Tadić;0;;0;
42400;Marco van Ginkel;0;;0;
42402;Josué;1931;Coritiba FC;0;
42404;Bryan Linssen;247;NEC Nijmegen;0;
42408;Pajtim Kasami;0;;0;
42415;Marko Vešović;0;;0;
42416;Zakaria Labyad;1247;SC Corinthians;0;
42424;Granit Xhaka;396;Sunderland AFC;11;Switzerland
42428;Ronaldo Alves;5573;Ferroviário;0;
42429;Juan Jesus;327;SSC Napoli;0;
42432;Ibai Gómez;0;;0;
42440;Jordy Clasie;242;AZ Alkmaar;0;
42446;Pavel Kadeřábek;175;AC Sparta Prague;0;
42452;Gabriel Mercado;1252;SC Internacional;0;
42453;Luis Rodríguez;0;;0;
42455;Ganso;1249;Fluminense FC;0;
42460;Arijan Ademi;0;;0;
42462;Alexandr Zotov;1941;Rubin Kazan;0;
42464;Jonás Ramalho;0;;0;
42466;Mario Gaspar;0;;0;
42473;Guilherme;2451;Atlético Goianiense;0;
42479;Joel Robles;2383;GD Estoril Praia;0;
42480;Rubén Pérez;9020;AE Kifisias;0;
42481;Jorge Pulido;2188;SD Huesca;0;
42483;Sebastián Gallegos;2548;CD Palestino;0;
42484;Borja Bastón;0;;0;
42511;Stopira;1046;Cabo Verde;0;
42516;Sergio Álvarez;4146;SD Eibar;0;
42517;Juan Muñiz;0;;0;
42535;Cédric Soares;1255;São Paulo FC;0;
42538;Rodrigo Moreno;66882;Al Rayyan SC;0;
42539;Marco Bizot;107;Aston Villa FC;0;
42542;Adam Maher;0;;0;
42543;Hobie Verhulst;242;AZ Alkmaar;0;
42549;Jóhann Guðmundsson;0;;1175;Iceland
42556;Isco;194;Real Betis;0;
42572;Alexandru Antoniuc;0;;1182;Moldova
42574;Yaya Sanogo;0;;0;
42575;Idrissa Gueye;177;Everton FC;38;Senegal
42576;B. Écuélé Manga;1056;Gabon;0;
42578;Jordan Ayew;204;Leicester City;1058;Ghana
42581;Serdar Gürler;0;;0;
42587;Dennis Appiah;418;AS Saint-Étienne;0;
42589;Benjamin Stambouli;4123;FC Metz;0;
42602;Taras Stepanenko;0;;30;Ukraine
42605;Sergiy Kryvtsov;0;;0;
42611;Charalampos Mavrias;2556;Panetolikos FC;0;
42612;Balázs Megyeri;0;;0;
42621;Marco D'Alessandro;4233;US Catanzaro;0;
42624;Omar El Kaddouri;0;;0;
42630;Papu Gómez;2320;Calcio Padova;0;
42641;Philippe Coutinho;0;;0;
42650;Pedro Obiang;4914;AC Monza;0;
42654;Haris Vučkič;0;;0;
42655;James Tavernier;132;Rangers FC;0;
42657;Shane Ferguson;0;;0;
42659;Jonjo Shelvey;0;;0;
42660;Patrick van Aanholt;351;Sparta Rotterdam;0;
42664;Simon Mignolet;269;Club Brugge KV;0;
42669;Casemiro;100;Manchester United;45;Brazil
42688;Nicolás Blandi;0;;0;
42697;Manuel Lanzini;1244;CA Vélez Sarsfield;0;
42706;Carlos Izquierdoz;1929;Club Atlético Lanús;0;
42715;Ángel Sepúlveda;0;;40;Mexico
42721;Jesús Corona;1778;CF Monterrey;0;
42727;Artur Rudko;0;;0;
42751;Eugenio Mena;2191;Universidad Católica;0;
42803;Josuha Guilavogui;0;;0;
42805;Nampalys Mendy;398;Watford FC;0;
42806;Cédric Bakambu;1050;Congo DR;0;
42813;Bebé;0;;0;
42817;Lennart Thy;71134;Lion City Sailors;0;
42821;Benjamin Lecomte;178;Fulham FC;0;
42825;Alphonse Areola;105;West Ham United;0;
42846;Nicola Leali;323;Genoa CFC;0;
42865;Asier Illarramendi;0;;0;
42866;Marc Muniesa;0;;0;
42868;Marc Bartra;194;Real Betis;0;
42869;Martín Montoya;0;;0;
42871;Oriol Romeu;207;Southampton FC;0;
42872;Sergi Gómez;5845;FC Alverca;0;
42874;Nacho Fernández;9012;Al Qadsiah FC;0;
42877;Alexander Merkel;0;;0;
42881;Anselmo Ramon;1933;Goiás EC;0;
42888;Josip Iličić;0;;0;
42892;Sergi Roberto;4219;Como 1907;0;
42893;João Pedro;0;;0;
